"#","STATE","STATE ABBREVIATION","DISTRICT","FEC ID","INCUMBENT INDICATOR","FIRST NAME","LAST NAME","LAST NAME, FIRST","TOTAL VOTES","PARTY","PRIMARY","PRIMARY %","RUNOFF","RUNOFF %","GENERAL ","GENERAL %","GE RUNOFF","GE RUNOFF %","Notes (See Endnotes Tab)"
"2168.0","New Jersey","NJ","05","H4NJ05093","","Frank","Fracasso","Fracasso, Frank","","D","1587.0","0.1729700272479564","","","","","","",""
"2169.0","New Jersey","NJ","05","","","","","","Party Votes:","D","9175.0","","","","","","","",""
"2170.0","New Jersey","NJ","05","H4NJ05119","","Victor","Kaplan","Kaplan, Victor","","LBT","","","","","1857.0","0.006243590821215433","","",""
"2171.0","New Jersey","NJ","05","H4NJ05127","","Thomas A.","Phelan","Phelan, Thomas A.","","NJC","","","","","1515.0","0.005093721106161217","","",""
"2172.0","New Jersey","NJ","05","H4NJ05101","","Gregory","Pason","Pason, Gregory","","SOC","","","","","574.0","0.0019298982936874843","","",""
"2173.0","New Jersey","NJ","05","","","","","","District Votes:","","30698.0","","","","297425.0","","","",""
"2174.0","New Jersey","NJ","06","H8NJ03073","(I)","Frank, Jr.","Pallone","Pallone, Frank, Jr.","","D","14451.0","1.0","","","153981.0","0.669043367180677","","",""
"2175.0","New Jersey","NJ","06","","","","","","Party Votes:","D","14451.0","","","","","","","",""
"2176.0","New Jersey","NJ","06","H4NJ06083","","Sylvester","Fernandez","Fernandez, Sylvester","","R","5623.0","1.0","","","70942.0","0.3082411112704268","","",""
"2177.0","New Jersey","NJ","06","","","","","","Party Votes:","R","5623.0","","","","","","","",""
"2178.0","New Jersey","NJ","06","H4NJ06091","","Virginia A.","Flynn","Flynn, Virginia A.","","LBT","","","","","2829.0","0.012291930080686159","","",""
"2179.0","New Jersey","NJ","06","H2NJ06160","","Mac Dara F.X.","Lyden","Lyden, Mac Dara F.X.","","HMR","","","","","2399.0","0.010423591468210001","","",""
"2180.0","New Jersey","NJ","06","","","","","","District Votes:","","20074.0","","","","230151.0","","","",""
"2181.0","New Jersey","NJ","07","H8NJ06118","(I)","Mike","Ferguson","Ferguson, Mike","","R","13456.0","1.0","","","162597.0","0.5688252806571348","","",""
"2182.0","New Jersey","NJ","07","","","","","","Party Votes:","R","13456.0","","","","","","","",""
"2183.0","New Jersey","NJ","07","H4NJ07065","","Steve","Brozak","Brozak, Steve","","D","9094.0","1.0","","","119081.0","0.41658999394781127","","",""
"2184.0","New Jersey","NJ","07","","","","","","Party Votes:","D","9094.0","","","","","","","",""
"2185.0","New Jersey","NJ","07","H2NJ12101","","Thomas D.","Abrams","Abrams, Thomas D.","","LBT","","","","","2153.0","0.007532001385356502","","",""
"2186.0","New Jersey","NJ","07","H4NJ07081","","Matthew Angus","Williams","Williams, Matthew Angus","","I  ","","","","","2016.0","0.007052724009697495","","",""
"2187.0","New Jersey","NJ","07","","","","","","District Votes:","","22550.0","","","","285847.0","","","",""
"2188.0","New Jersey","NJ","08","H6NJ08118","(I)","Bill, Jr.","Pascrell","Pascrell, Bill, Jr.","","D","12143.0","1.0","","","152001.0","0.6946394296682205","","",""
"2189.0","New Jersey","NJ","08","","","","","","Party Votes:","D","12143.0","","","","","","","",""
"2190.0","New Jersey","NJ","08","H4NJ08063","","George","Ajjan","Ajjan, George","","R","4506.0","1.0","","","62747.0","0.2867516680376565","","",""
"2191.0","New Jersey","NJ","08","","","","","","Party Votes:","R","4506.0","","","","","","","",""
"2192.0","New Jersey","NJ","08","H0NJ08095","","Joseph A.","Fortunato","Fortunato, Joseph A.","","GRN","","","","","4072.0","0.018608902294123025","","",""
"2193.0","New Jersey","NJ","08","","","","","","District Votes:","","16649.0","","","","218820.0","","","",""
"2194.0","New Jersey","NJ","09","H6NJ09165","(I)","Steven R.","Rothman","Rothman, Steven R.","","D","18366.0","1.0","","","146038.0","0.6753171083601925","","",""
"2195.0","New Jersey","NJ","09","","","","","","Party Votes:","D","18366.0","","","","","","","",""
"2196.0","New Jersey","NJ","09","H4NJ09087","","Edward","Trawinski","Trawinski, Edward","","W(R)/R","211.0","1.0","","","68564.0","0.3170574933757532","","",""
"2197.0","New Jersey","NJ","09","","","","","","Party Votes:","R","211.0","","","","","","","",""
"2198.0","New Jersey","NJ","09","H4NJ09103","","David","Daly","Daly, David","","LBT","","","","","1649.0","0.00762539826405427","","",""
"2199.0","New Jersey","NJ","09","","","","","","District Votes:","","18577.0","","","","216251.0","","","",""
"2200.0","New Jersey","NJ","10","H0NJ10026","(I)","Donald M.","Payne","Payne, Donald M.","","D","26063.0","1.0","","","155697.0","0.9687890836460025","","",""
"2201.0","New Jersey","NJ","10","","","","","","Party Votes:","D","26063.0","","","","","","","",""
"2202.0","New Jersey","NJ","10","H4NJ10069","","Toy-Ling","Washington","Washington, Toy-Ling","","GRN","","","","","2927.0","0.018212590145165606","","",""
"2203.0","New Jersey","NJ","10","H4NJ10077","","Sara J.","Lobman","Lobman, Sara J.","","SWP","","","","","2089.0","0.012998326208831892","","",""
"2204.0","New Jersey","NJ","10","","","","","","District Votes:","","26063.0","","","","160713.0","","","",""
"2205.0","New Jersey","NJ","11","H2NJ05014","(I)","Rodney P.","Frelinghuysen","Frelinghuysen, Rodney P.","","R","24997.0","1.0","","","200915.0","0.6787623056600969","","",""
"2206.0","New Jersey","NJ","11","","","","","","Party Votes:","R","24997.0","","","","","","","",""
"2207.0","New Jersey","NJ","11","H4NJ11083","","James W.","Buell","Buell, James W.","","D","8548.0","1.0","","","91811.0","0.3101702015526922","","",""
"2208.0","New Jersey","NJ","11","","","","","","Party Votes:","D","8548.0","","","","","","","",""
"2209.0","New Jersey","NJ","11","H8NJ11076","","John","Mele","Mele, John","","IMN","","","","","1746.0","0.00589860879318383","","",""
"2210.0","New Jersey","NJ","11","H6NJ11096","","Austin S.","Lett","Lett, Austin S.","","LBT","","","","","1530.0","0.005168883994027067","","",""
"2211.0","New Jersey","NJ","11","","","","","","District Votes:","","33545.0","","","","296002.0","","","",""
"2212.0","New Jersey","NJ","12","H6NJ12144","(I)","Rush","Holt","Holt, Rush","","D","14832.0","1.0","","","171691.0","0.5924771813585934","","",""
"2213.0","New Jersey","NJ","12","","","","","","Party Votes:","D","14832.0","","","","","","","",""
"2214.0","New Jersey","NJ","12","H4NJ12081","","Bill","Spadea","Spadea, Bill","","R","8271.0","1.0","","","115014.0","0.3968942491847404","","",""
"2215.0","New Jersey","NJ","12","","","","","","Party Votes:","R","8271.0","","","","","","","",""
"2216.0","New Jersey","NJ","12","H4NJ12115","","Ken","Chazotte","Chazotte, Ken","","LBT","","","","","1562.0","0.005390203081594975","","",""
"2217.0","New Jersey","NJ","12","H4NJ12107","","Daryl M.","Brooks","Brooks, Daryl M.","","GRN","","","","","1518.0","0.005238366375071173","","",""
"2218.0","New Jersey","NJ","12","","","","","","District Votes:","","23103.0","","","","289785.0","","","",""
"2219.0","New Jersey","NJ","13","H2NJ13075","(I)","Robert","Menendez","Menendez, Robert","","D","34807.0","0.872224728111061","","","121018.0","0.7585385574867902","","",""
"2220.0","New Jersey","NJ","13","H4NJ13154","","Steven","Fulop","Fulop, Steven","","D","5099.0","0.127775271888939","","","","","","",""
"2221.0","New Jersey","NJ","13","","","","","","Party Votes:","D","39906.0","","","","","","","",""
"2222.0","New Jersey","NJ","13","H4NJ13162","","Richard W.","Piatkowski","Piatkowski, Richard W.","","R","3199.0","1.0","","","35288.0","0.221184523100645","","",""
"2223.0","New Jersey","NJ","13","","","","","","Party Votes:","R","3199.0","","","","","","","",""
"2224.0","New Jersey","NJ","13","H6NJ13134","","Dick","Hester","Hester, Dick","","PLC","","","","","1282.0","0.008035551989770654","","",""
"2225.0","New Jersey","NJ","13","H6NJ09058","","Herbert H.","Shaw","Shaw, Herbert H.","","PC","","","","","1066.0","0.006681668035175911","","",""
"2226.0","New Jersey","NJ","13","H4NJ13170","","Angela L.","Lariscy","Lariscy, Angela L.","","SWP","","","","","887.0","0.00555969938761823","","",""
"2227.0","New Jersey","NJ","13","","","","","","District Votes:","","43105.0","","","","159541.0","","","",""
"2228.0","New Jersey","NJ","H","","","","","","House Votes:","","341055.0","","","","3284595.0","","","",""
"2229.0","New Jersey","NJ","","","","","","","Total State Votes:","","341055.0","","","","3284595.0","","","",""
"2230.0","New Mexico","NM","01","H8NM01174","(I)","Heather A.","Wilson","Wilson, Heather A.","","R","15690.0","1.0","","","147372.0","0.543998818774109","","",""
"2231.0","New Mexico","NM","01","","","","","","Party Votes:","R","15690.0","","","","","","","",""
"2232.0","New Mexico","NM","01","H2NM01086","","Richard M.","Romero","Romero, Richard M.","","D","20632.0","0.5828248587570621","","","123339.0","0.4552850630294753","","",""
"2233.0","New Mexico","NM","01","H4NM01066","","Miles Jay","Nelson","Nelson, Miles Jay","","D","14768.0","0.41717514124293786","","","","","","",""
"2234.0","New Mexico","NM","01","","","","","","Party Votes:","D","35400.0","","","","","","","",""
"2235.0","New Mexico","NM","01","H8NM03063","","Orlin G.","Cole","Cole, Orlin G.","","W","","","","","194.0","0.0007161181964157176","","",""
"2236.0","New Mexico","NM","01","","","","","","District Votes:","","51090.0","","","","270905.0","","","",""
"2237.0","New Mexico","NM","02","H2NM02126","(I)","Steve","Pearce","Pearce, Steve","","R","18644.0","1.0","","","130498.0","0.6019558097698233","","",""
"2238.0","New Mexico","NM","02","","","","","","Party Votes:","R","18644.0","","","","","","","",""
"2239.0","New Mexico","NM","02","H4NM02056","","Gary K.","King","King, Gary K.","","D","22779.0","0.6487156120066071","","","86292.0","0.3980441902301767","","",""
"2240.0","New Mexico","NM","02","H4NM02049","","Jeff","Steinborn","Steinborn, Jeff","","D","12335.0","0.35128438799339295","","","","","","",""
"2241.0","New Mexico","NM","02","","","","","","Party Votes:","D","35114.0","","","","","","","",""
"2242.0","New Mexico","NM","02","","","","","","District Votes:","","53758.0","","","","216790.0","","","",""
"2243.0","New Mexico","NM","03","H8NM03097","(I)","Tom","Udall","Udall, Tom","","D","50871.0","1.0","","","175269.0","0.6867799877744863","","",""
"2244.0","New Mexico","NM","03","","","","","","Party Votes:","D","50871.0","","","","","","","",""
"2245.0","New Mexico","NM","03","H4NM03062","","Gregory M.","Tucker","Tucker, Gregory M.","","R","14038.0","1.0","","","79935.0","0.3132200122255137","","",""
"2246.0","New Mexico","NM","03","","","","","","Party Votes:","R","14038.0","","","","","","","",""
"2247.0","New Mexico","NM","03","","","","","","District Votes:","","64909.0","","","","255204.0","","","",""
"2248.0","New Mexico","NM","H","","","","","","House Votes:","","169757.0","","","","742899.0","","","",""
"2249.0","New Mexico","NM","","","","","","","Total State Votes:","","169757.0","","","","742899.0","","","",""
"2250.0","New York","NY","01","H2NY01067","(I)","Timothy H.","Bishop","Bishop, Timothy H.","","","","","","Combined Parties:","156354.0","0.5620019481756521","","",""
"2251.0","New York","NY","01","H2NY01067","(I)","Timothy H.","Bishop","Bishop, Timothy H.","","D","Unopposed","","","","140878.0","0.5063747039096507","","",""
"2252.0","New York","NY","01","H2NY01067","(I)","Timothy H.","Bishop","Bishop, Timothy H.","","IDP","Unopposed","","","","9657.0","0.03471131415590437","","",""
"2253.0","New York","NY","01","H2NY01067","(I)","Timothy H.","Bishop","Bishop, Timothy H.","","WF","Unopposed","","","","5819.0","0.020915930110097087","","",""
"2254.0","New York","NY","01","H4NY01089","","William","Manger, Jr.","Manger, William, Jr.","","","","","","Combined Parties:","121855.0","0.43799805182434787","","",""
"2255.0","New York","NY","01","H4NY01089","","William","Manger, Jr.","Manger, William, Jr.","","R","Unopposed","","","","110786.0","0.39821141659687503","","",""
"2256.0","New York","NY","01","H4NY01089","","William","Manger, Jr.","Manger, William, Jr.","","C","Unopposed","","","","11069.0","0.03978663522747287","","",""
"2257.0","New York","NY","01","","","","","","District Votes:","","n/a","","","","278209.0","","","",""
"2258.0","New York","NY","02","H0NY02085","(I)","Steve J.","Israel","Israel, Steve J.","","","","","","Combined Parties:","161593.0","0.6662447483539001","","",""
"2259.0","New York","NY","02","H0NY02085","(I)","Steve J.","Israel","Israel, Steve J.","","D","Unopposed","","","","147197.0","0.6068903246022355","","",""
"2260.0","New York","NY","02","H0NY02085","(I)","Steve J.","Israel","Israel, Steve J.","","IDP","Unopposed","","","","9508.0","0.039201296264992185","","",""
"2261.0","New York","NY","02","H0NY02085","(I)","Steve J.","Israel","Israel, Steve J.","","WF","Unopposed","","","","4888.0","0.020153127486672466","","",""
"2262.0","New York","NY","02","H4NY02053","","Richard","Hoffmann","Hoffmann, Richard","","","","","","Combined Parties:","80950.0","0.33375525164609987","","",""
"2263.0","New York","NY","02","H4NY02053","","Richard","Hoffmann","Hoffmann, Richard","","R","Unopposed","","","","72953.0","0.3007837785464845","","",""
"2264.0","New York","NY","02","H4NY02053","","Richard","Hoffmann","Hoffmann, Richard","","C","Unopposed","","","","7997.0","0.032971473099615324","","",""
"2265.0","New York","NY","02","","","","","","District Votes:","","n/a","","","","242543.0","","","",""
"2266.0","New York","NY","03","H2NY03089","(I)","Peter","King","King, Peter","","","","","","Combined Parties:","171259.0","0.6296379358519978","","",""
"2267.0","New York","NY","03","H2NY03089","(I)","Peter","King","King, Peter","","C","Unopposed","","","","12022.0","0.04419917939969705","","",""
"2268.0","New York","NY","03","H2NY03089","(I)","Peter","King","King, Peter","","IDP","Unopposed","","","","7914.0","0.029096016117884087","","",""
"2269.0","New York","NY","03","H2NY03089","(I)","Peter","King","King, Peter","","R","8110.0","0.8364273927392739","","","151323.0","0.5563427403344167","","",""
"2270.0","New York","NY","03","H8NY03045","","Robert","Previdi","Previdi, Robert","","R","1564.0","0.1613036303630363","","","","","","",""
"2271.0","New York","NY","03","","","","Scattered","Scattered","","W(R)","22.0","0.002268976897689769","","","","","","",""
"2272.0","New York","NY","03","","","","","","Party Votes:","R","9696.0","","","","","","","",""
"2273.0","New York","NY","03","H4NY03069","","Blair H.","Mathies, Jr.","Mathies, Blair H., Jr.","","D","Unopposed","","","","100737.0","0.37036206414800216","","",""
"2274.0","New York","NY","03","","","","","","District Votes:","","9696.0","","","","271996.0","","","",""
"2275.0","New York","NY","04","H6NY04112","(I)","Carolyn","McCarthy","McCarthy, Carolyn","","","","","","Combined Parties:","159969.0","0.6295265829758766","","",""
"2276.0","New York","NY","04","H6NY04112","(I)","Carolyn","McCarthy","McCarthy, Carolyn","","D","Unopposed","","","","148615.0","0.5848451458029987","","",""
"2277.0","New York","NY","04","H6NY04112","(I)","Carolyn","McCarthy","McCarthy, Carolyn","","WF","Unopposed","","","","4403.0","0.01732714178898902","","",""
"2278.0","New York","NY","04","H6NY04112","(I)","Carolyn","McCarthy","McCarthy, Carolyn","","IDP","280.0","0.6714628297362111","","","6951.0","0.027354295383888866","","",""
"2279.0","New York","NY","04","H4NY04059","","James A.","Garner","Garner, James A.","","IDP","137.0","0.328537170263789","","","","","","",""
"2280.0","New York","NY","04","","","","","","Party Votes:","IDP","417.0","","","","","","","",""
"2281.0","New York","NY","04","H4NY04059","","James A.","Garner","Garner, James A.","","","","","","Combined Parties:","94141.0","0.3704734170241234","","",""
"2282.0","New York","NY","04","H4NY04059","","James A.","Garner","Garner, James A.","","R","Unopposed","","","","85505.0","0.33648813505961983","","",""
"2283.0","New York","NY","04","H4NY04059","","James A.","Garner","Garner, James A.","","C","Unopposed","","","","8636.0","0.03398528196450356","","",""
"2284.0","New York","NY","04","","","","","","District Votes:","","417.0","","","","254110.0","","","",""
"2285.0","New York","NY","05","H4NY07011","(I)","Gary L.","Ackerman","Ackerman, Gary L.","","","","","","Combined Parties:","119726.0","0.7133298776818536","","",""
"2286.0","New York","NY","05","H4NY07011","(I)","Gary L.","Ackerman","Ackerman, Gary L.","","D","Unopposed","","","","114132.0","0.6800007149623751","","",""
"2287.0","New York","NY","05","H4NY07011","(I)","Gary L.","Ackerman","Ackerman, Gary L.","","IDP","Unopposed","","","","2901.0","0.01728421541816362","","",""
"2288.0","New York","NY","05","H4NY07011","(I)","Gary L.","Ackerman","Ackerman, Gary L.","","WF","Unopposed","","","","2693.0","0.016044947301314935","","",""
