"FEC ID","STATE","DISTRICT","FIRST NAME","LAST NAME","LAST NAME,  FIRST","TOTAL VOTES","PARTY","PRIMARY RESULTS","PRIMARY %","RUNOFF RESULTS","RUNOFF %","GENERAL RESULTS","GENERAL %","GENERAL RUNOFF RESULTS","GENERAL RUNOFF %","INCUMBENT INDICATOR","NOTES (See Endnotes Page)"
"H2NY28102","NY","28","Henry F.","Wojtaszek","Wojtaszek, Henry F.","","R/IDP/C"," ","","","","59547.0","0.37544450329121587","","","",""
"H2NY28102","NY","28","Henry F.","Wojtaszek","Wojtaszek, Henry F.","","R","Unopposed","","","","[46,125]","","","","",""
"H2NY28102","NY","28","Henry F.","Wojtaszek","Wojtaszek, Henry F.","","IDP","Unopposed","","","","[7,996]","","","","",""
"H2NY28102","NY","28","Henry F.","Wojtaszek","Wojtaszek, Henry F.","","C","Unopposed","","","","[5,426]","","","","",""
"H2NY28102","NY","28","Henry F.","Wojtaszek","Wojtaszek, Henry F.","","W(RTL) ","2.0","0.6666666666666666","",""," ","","","","",""
"","NY","28","Anthony G.","Orlando","Orlando, Anthony G.","","W(RTL)","1.0","0.3333333333333333","","","","","","","",""
"","NY","28","","","   ","Total Party Votes:","RTL","3.0","","","","","","","","",""
"","NY","28","","","   ","Total District Votes:","","3.0","","","","158604.0","","","","",""
"H6NY34069","NY","29","Amo ","Houghton","Houghton, Amo ","","R/C"," ","","","","127657.0","0.7310099581403072","","","(I)",""
"H6NY34069","NY","29","Amo ","Houghton","Houghton, Amo ","","R","Unopposed","","","","[116,245]","","","","",""
"H6NY34069","NY","29","Amo ","Houghton","Houghton, Amo ","","C","Unopposed","","","","[11,412]","","","","",""
"H0NY31035","NY","29","Kisun J.","Peters","Peters, Kisun J.","","D","Unopposed","","","","37128.0","0.21260829978640677","","","",""
"H2NY29068","NY","29","Wendy M.","Johnson","Johnson, Wendy M.","","RTL","Unopposed","","","","5836.0","0.033419037856966975","","","",""
"H2NY29050","NY","29","Rachel ","Treichler","Treichler, Rachel ","","GRN","Unopposed","","","","4010.0","0.02296270421631898","","","",""
"","NY","29","","","   ","Total District Votes:","","","","","","174631.0","","","","",""
"","NY"," ","","","   ","Total State Votes:","","127773.0","","","","3821613.0","","","","",""
"","NC","","","","   ","","","","","","","","","","","",""
"S2NC00083","NC","S","Elizabeth H.","Dole","Dole, Elizabeth H.","","R","342631.0","0.8040980413324385","","","1248664.0","0.5356358000515619","","","",""
"S2NC00141","NC","S","Jim","Snyder","Snyder, Jim","","R","60477.0","0.14192947294804578","","","","","","","",""
"S2NC00117","NC","S","Jim","Parker","Parker, Jim","","R","8752.0","0.02053949017380652","","","","","","","",""
"S2NC00182","NC","S","Ada M.","Fisher","Fisher, Ada M.","","R","6045.0","0.01418661084331129","","","","","","","",""
"S2NC00240","NC","S","Douglas J.","Sellers","Sellers, Douglas J.","","R","3771.0","0.008849910585628928","","","","","","","",""
"S2NC00232","NC","S","Timothy","Cook","Cook, Timothy","","R","2643.0","0.006202681961765382","","","","","","","",""
"S2NC00158","NC","S","Venkat","Challa","Challa, Venkat","","R","1787.0","0.004193792155003684","","","","","","","",""
"","NC","S","","","   ","Total Party Votes:","R","426106.0","","","","","","","","",""
"S2NC00109","NC","S","Erskine B.","Bowles","Bowles, Erskine B.","","D","277329.0","0.43398771566057665","","","1047983.0","0.449550249422932","","","",""
"S2NC00091","NC","S","Dan","Blue","Blue, Dan","","D","184216.0","0.2882766714917257","","","","","","","",""
"S2NC00075","NC","S","Elaine","Marshall","Marshall, Elaine","","D","97392.0","0.15240718281757365","","","","","","","",""
"S2NC00133","NC","S","Cynthia D.","Brown","Brown, Cynthia D.","","D","27799.0","0.0435022103986542","","","","","","","",""
"S2NC00224","NC","S","Albert Lee","Wiley, Jr.","Wiley, Albert Lee, Jr.","","D","12725.0","0.019913148937834982","","","","","","","",""
"S8NC00163","NC","S","Bob","Ayers","Ayers, Bob","","D","12326.0","0.019288760220648644","","","","","","","",""
"S2NC00208","NC","S","David E.","Tidwell","Tidwell, David E.","","D","10510.0","0.01644693087124917","","","","","","","",""
"S2NC00216","NC","S","Duke","Underwood","Underwood, Duke","","D","9940.0","0.015554946989554399","","","","","","","",""
"S2NC00174","NC","S","Randy","Crow","Crow, Randy","","D","6788.0","0.010622432612182622","","","","","","","",""
"","NC","S","","","   ","Total Party Votes:","D","639025.0","","","","","","","","",""
"S2NC00257","NC","S","Sean","Haugh","Haugh, Sean","","LBT","","","","","33807.0","0.014502091429194043","","","",""
"S2NC00265","NC","S","Paul G.","DeLaney","DeLaney, Paul G.","","W","","","","","727.0","0.0003118590963121268","","","",""
"","NC","S","","","   ","Total State Votes:","","1065131.0","","","","2331181.0","","","","",""
"H2NC01131","NC","01","Frank W.","Ballance, Jr.","Ballance, Frank W., Jr.","","D","37833.0","0.46981757671340046","","","93157.0","0.6373762460915318","","","",""
"H2NC01149","NC","01","Sam","Davis","Davis, Sam","","D","20758.0","0.2577768947061234","","","","","","","",""
"H2NC01156","NC","01","Janice McKenzie","Cole","Cole, Janice McKenzie","","D","14410.0","0.17894619196046047","","","","","","","",""
"H2NC01164","NC","01","Christine L.","Fitch","Fitch, Christine L.","","D","7526.0","0.09345933662001564","","","","","","","",""
"","NC","01","","","   ","Total Party Votes:","D","80527.0","","","","","","","","",""
"H2NC01172","NC","01","Greg","Dority","Dority, Greg","","R","Unopposed","","","","50907.0","0.34830353660789426","","","",""
"H2NC01180","NC","01","Mike ","Ruff","Ruff, Mike ","","LBT","","","","","2093.0","0.014320217300574041","","","",""
"","NC","01","","","   ","Total District Votes:","","80527.0","","","","146157.0","","","","",""
"H6NC02080","NC","02","Bob","Etheridge","Etheridge, Bob","","D","Unopposed","","","","100121.0","0.6535995926467516","","","(I)",""
"H2NC02147","NC","02","Joseph L.","Ellen","Ellen, Joseph L.","","R","Unopposed","","","","50965.0","0.33270445999582204","","","",""
"H2NC02154","NC","02","Gary ","Minter","Minter, Gary ","","LBT","","","","","2098.0","0.013695947357426363","","","",""
"","NC","02","","","   ","Total District Votes:","","","","","","153184.0","","","","",""
"H2NC01081","NC","03","Walter B.","Jones","Jones, Walter B.","","R","Unopposed","","","","131448.0","0.9069507499965501","","","(I)",""
"H6NC06065","NC","03","Gary  ","Goodson","Goodson, Gary  ","","LBT","","","","","13486.0","0.09304925000344985","","","",""
"","NC","03","","","   ","Total District Votes:","","","","","","144934.0","","","","",""
"H6NC04037","NC","04","David","Price","Price, David","","D","Unopposed","","","","132185.0","0.6118372939096304","","","(I)",""
"H2NC04069","NC","04","Tuan A.","Nguyen","Nguyen, Tuan A.","","R","Unopposed","","","","78095.0","0.3614739453634874","","","",""
"H2NC04077","NC","04","Ken ","Nelson","Nelson, Ken ","","LBT","","","","","5766.0","0.026688760726882237","","","",""
"","NC","04","","","   ","Total District Votes:","","","","","","216046.0","","","","",""
"H2NC05074","NC","05","Richard M.","Burr","Burr, Richard M.","","R","Unopposed","","","","137879.0","0.7018993366830077","","","(I)",""
"H2NC05116","NC","05","David","Crawford","Crawford, David","","D","Unopposed","","","","58558.0","0.2981006633169922","","","",""
"","NC","05","","","   ","Total District Votes:","","","","","","196437.0","","","","",""
"H4NC06011","NC","06","Howard","Coble","Coble, Howard","","R","Unopposed","","","","151430.0","0.9040758938966071","","","(I)",""
"H2NC06056","NC","06","Tara ","Grubb","Grubb, Tara ","","LBT","","","","","16067.0","0.0959241061033929","","","",""
"","NC","06","","","   ","Total District Votes:","","","","","","167497.0","","","","",""
"H8NC07044","NC","07","Mike","McIntyre","McIntyre, Mike","","D","Unopposed","","","","118543.0","0.7113120597165384","","","(I)",""
"H0NC07082","NC","07","James R.","Adams","Adams, James R.","","R","10107.0","0.5538385664967943","","","45537.0","0.2732427664502502","","","",""
"H2NC07070","NC","07","Raymond R.","Brown","Brown, Raymond R.","","R","8142.0","0.44616143350320564","","","","","","","",""
"","NC","07","","","   ","Total Party Votes:","R","18249.0","","","","","","","","",""
"H2NC07088","NC","07","David Michael ","Brooks","Brooks, David Michael ","","LBT","","","","","2574.0","0.015445173833211324","","","",""
"","NC","07","","","   ","Total District Votes:","","18249.0","","","","166654.0","","","","",""
"H8NC08042","NC","08","Robert C. (Robin)","Hayes","Hayes, Robert C. (Robin)","","R","Unopposed","","","","80298.0","0.5362638243308222","","","(I)",""
"H2NC08102","NC","08","Chris","Kouri","Kouri, Chris","","D","22725.0","0.47289564041202786","","","66819.0","0.4462453918897259","","","",""
"H2NC08110","NC","08","William O. (Billy)","Richardson","Richardson, William O. (Billy)","","D","15590.0","0.32441993549058373","","","","","","","",""
"H2NC08136","NC","08","Tripp","Helms","Helms, Tripp","","D","6062.0","0.1261471230881282","","","","","","","",""
"H2NC08128","NC","08","Ray","Warren","Warren, Ray","","D","3678.0","0.07653730100926022","","","","","","","",""
"","NC","08","","","   ","Total Party Votes:","D","48055.0","","","","","","","","",""
"H2NC08144","NC","08","Mark Andrew","Johnson","Johnson, Mark Andrew","","LBT","","","","","2619.0","0.017490783779451836","","","",""
"","NC","08","","","   ","Total District Votes:","","48055.0","","","","149736.0","","","","",""
"H4NC09106","NC","09","Sue","Myrick","Myrick, Sue","","R","Unopposed","","","","140095.0","0.7242185036418997","","","(I)",""
"H0NC09104","NC","09","Ed","McGuire","McGuire, Ed","","D","Unopposed","","","","49974.0","0.25833966594810875","","","",""
"H0NC09112","NC","09","Christopher S. ","Cole","Cole, Christopher S. ","","LBT","","","","","3374.0","0.017441830409991574","","","",""
"","NC","09","","","   ","Total District Votes:","","","","","","193443.0","","","","",""
"H6NC10117","NC","10","Cass","Ballenger","Ballenger, Cass","","R","Unopposed","","","","102768.0","0.5930337234263555","","","(I)",""
"H2NC10041","NC","10","Ron","Daugherty","Daugherty, Ron","","D","Unopposed","","","","65587.0","0.3784767906193015","","","",""
"H2NC10058","NC","10","Christopher M. ","Hill","Hill, Christopher M. ","","LBT","","","","","4937.0","0.028489485954342957","","","",""
"","NC","10","","","   ","Total District Votes:","","","","","","173292.0","","","","",""
"H8NC11038","NC","11","Charles H.","Taylor","Taylor, Charles H.","","R","Unopposed","","","","112335.0","0.5553989913972115","","","(I)",""
"H0NC11068","NC","11","Sam","Neill","Neill, Sam","","D","Unopposed","","","","86664.0","0.4284781963808959","","","",""
"H2NC12153","NC","11","Eric ","Henry","Henry, Eric ","","LBT","","","","","3261.0","0.016122812221892612","","","",""
"","NC","11","","","   ","Total District Votes:","","","","","","202260.0","","","","",""
"H2NC12021","NC","12","Mel","Watt","Watt, Mel","","D","33853.0","0.8471721721721722","","","98821.0","0.6534095041622862","","","(I)",""
"H2NC12146","NC","12","Kimberly (Kim)","Holley","Holley, Kimberly (Kim)","","D","6107.0","0.15282782782782783","","","","","","","",""
"","NC","12","","","   ","Total Party Votes:","D","39960.0","","","","","","","","",""
"H2NC12138","NC","12","Jeff","Kish","Kish, Jeff","","R","Unopposed","","","","49588.0","0.32787839115572043","","","",""
"H2NC12161","NC","12","Carey ","Head","Head, Carey ","","LBT","","","","","2830.0","0.0187121046819934","","","",""
"","NC","12","","","   ","Total District Votes:","","39960.0","","","","151239.0","","","","",""
"H2NC13029","NC","13","Brad","Miller","Miller, Brad","","D","22130.0","0.40105837365664476","","","100287.0","0.5472090358487478","","","",""
"H2NC06015","NC","13","Robin","Britt","Britt, Robin","","D","13490.0","0.24447706555029994","","","","","","","",""
"H2NC13060","NC","13","Bill","Martin","Martin, Bill","","D","8021.0","0.14536327225937404","","","","","","","",""
"H2NC13037","NC","13","Lawrence","Davis","Davis, Lawrence","","D","6911.0","0.12524692364848947","","","","","","","",""
"H6NC09143","NC","13","Gene","Gay","Gay, Gene","","D","2459.0","0.04456405516591457","","","","","","","",""
"H2NC13045","NC","13","Ronnie","Ansley","Ansley, Ronnie","","D","2168.0","0.03929030971927726","","","","","","","",""
"","NC","13","","","   ","Total Party Votes:","D","55179.0","","","","","","","","",""
"H2NC13052","NC","13","Carolyn W.","Grant","Grant, Carolyn W.","","R","9520.0","0.3853470957296094","","","77688.0","0.4238991651661483","","","",""
"H2NC13078","NC","13","Graham","Boyd","Boyd, Graham","","R","9345.0","0.3782635094110504","","","","","","","",""
"H2NC13086","NC","13","Paul","Smith","Smith, Paul","","R","5840.0","0.2363893948593402","","","","","","","",""
"","NC","13","","","   ","Total Party Votes:","R","24705.0","","","","","","","","",""
"H2NC13094","NC","13","Alex","MacDonald","MacDonald, Alex ","","LBT","","","","","5295.0","0.028891798985103946","","","",""
"","NC","13","","","   ","Total District Votes:","","79884.0","","","","183270.0","","","","",""
"","NC"," ","","","   ","Total State Votes:","","266675.0","","","","2244149.0","","","","",""
"","ND","","","","   ","",""," ","","","","","","","","",""
"H2ND00057","ND","00","Earl","Pomeroy","Pomeroy, Earl","","DNL","52403.0","1.0","","","121073.0","0.5240574817123317","","","(I)",""
"","ND","00","","","   ","Total Party Votes:","DNL","52403.0","","","","","","","","",""
"H2ND00081","ND","00","Rick","Clayburgh","Clayburgh, Rick","","R","56570.0","1.0","","","109957.0","0.47594251828766826","","","",""
"","ND","00","","","   ","Total Party Votes:","R","56570.0","","","","","","","","",""
"","ND","","","","   ","Total State Votes:","","108973.0","","","","231030.0","","","","",""
"","OH","","","","   ","","","","","","","","","","","",""
"H8OH01043","OH","01","Steve","Chabot","Chabot, Steve","","R","21274.0","1.0","","","110760.0","0.6479921370401572","","","(I)",""
"","OH","01","","","   ","Total Party Votes:","R","21274.0","","","","","","","","",""
"H2OH01137","OH","01","Greg","Harris","Harris, Greg","","D","339.0","1.0","","","60168.0","0.35200786295984277","","","",""
"","OH","01","","","   ","Total Party Votes:","D","339.0","","","","","","","","",""
"","OH","01","","","   ","Total District Votes:","","21613.0","","","","170928.0","","","","",""
"H4OH02032","OH","02","Rob","Portman","Portman, Rob","","R","30895.0","1.0","","","139218.0","0.7404582588715855","","","(I)",""
"","OH","02","","","   ","Total Party Votes:","R","30895.0","","","","","","","","",""
"H8OH02041","OH","02","Charles W.","Sanders","Sanders, Charles W.","","D","5754.0","0.466401880522007","","","48785.0","0.25947259807675943","","","",""
"H2OH02069","OH","02","Tony","Stephens","Stephens, Tony","","D","3383.0","0.2742157736889033","","","","","","","",""
"H8OH06059","OH","02","Ray","Mitchell","Mitchell, Ray","","D","3200.0","0.25938234578908975","","","","","","","",""
"","OH","02","","","   ","Total Party Votes:","D","12337.0","","","","","","","","",""
"","OH","02","James","Condit, Jr.","Condit, James, Jr.","","W","","","","","13.0","6.914305165517829e-05","","","",""
"","OH","02","","","   ","Total District Votes:","","43232.0","","","","188016.0","","","","",""
"H2OH03067","OH","03","Michael R.","Turner","Turner, Michael R.","","R","46952.0","0.7957966101694915","","","111630.0","0.5876778748203484","","","",""
"H2OH03075","OH","03","Roy E.","Brown","Brown, Roy E.","","R","8346.0","0.14145762711864407","","","","","","","",""
"H2OH03083","OH","03","Gregory E.","Hunter","Hunter, Gregory E.","","R","3702.0","0.06274576271186441","","","","","","","",""
"","OH","03","","","   ","Total Party Votes:","R","59000.0","","","","","","","","",""
"H2OH30011","OH","03","Richard Alan","Carne","Carne, Richard Alan","","D","16742.0","1.0","","","78307.0","0.4122484219614532","","","",""
"","OH","03","","","   ","Total Party Votes:","D","16742.0","","","","","","","","",""
"","OH","03","Ronald ","Williamitis","Williamitis, Ronald ","","W","","","","","14.0","7.370321819837748e-05","","","",""
"","OH","03","","","   ","Total District Votes:","","75742.0","","","","189951.0","","","","",""
"H2OH04032","OH","04","Mike G.","Oxley","Oxley, Mike G.","","R","36889.0","0.7323896124523507","","","120001.0","0.6751984785654402","","","(I)",""
"H2OH04115","OH","04","James R.","Stahl","Stahl, James R.","","R","13479.0","0.2676103875476493","","","","","","","",""
"","OH","04","","","   ","Total Party Votes:","R","50368.0","","","","","","","","",""
"H2OH04123","OH","04","Jim","Clark","Clark, Jim","","D","18686.0","1.0","","","57726.0","0.32480152143455976","","","",""
"","OH","04","","","   ","Total Party Votes:","D","18686.0","","","","","","","","",""
"","OH","04","","","   ","Total District Votes:","","69054.0","","","","177727.0","","","","",""
"H8OH05044","OH","05","Paul E.","Gillmor","Gillmor, Paul E.","","R","41711.0","0.6927701838595559","","","126286.0","0.67082771149617","","","(I)",""
"H8OH05051","OH","05","Rex A.","Damschroder","Damschroder, Rex A.","","R","18498.0","0.30722981614044415","","","","","","","",""
"","OH","05","","","   ","Total Party Votes:","R","60209.0","","","","","","","","",""
"H2OH05013","OH","05","Roger C.","Anderson","Anderson, Roger C.","","D","571.0","1.0","","","51872.0","0.275542617952341","","","",""
"","OH","05","","","   ","Total Party Votes:","D","571.0","","","","","","","","",""
"H0OH05033","OH","05","John","Green","Green, John ","","I","","","","","10096.0","0.05362967055148895","","","",""
"","OH","05","","","   ","Total District Votes:","","60780.0","","","","188254.0","","","","",""
